Experiment	Subject	Age	Gender	Num_Chinese	English	Trial	RT	Item	Key_T	Error	Duration	SyLen_factor	SegLen_factor	SegName	Syllables	SyStruct	Block	Decay_boxcox	HD	PND	NF	Freq
exp1	p14	24	F	2	6	38	0.309	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p25	23	M	2	8	139	0.857	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p09	24	F	1	5	10	0.761	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p26	20	M	3	5	135	0.555	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p01	27	F	2	6	60	0.988	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p32	24	F	3	6	10	0.85	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p19	20	M	2	6	55	0.856	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p03	25	F	2	9	60	0.65	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p33	20	F	2	1	15	1.001	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p16	19	F	1	8	33	0.875	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p30	35	M	3	6	71	0.899	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p23	19	M	3	6	139	0.806	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p21	22	F	1	8	55	0.673	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p08	23	F	2	7	10	0.752	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p28	21	M	2	8	120	0.761	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p29	20	F	3	8	109	0.906	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p02	19	M	2	7	60	0.841	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p24	19	M	1	7	135	0.733	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p13	19	F	1	8	15	0.879	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p10	20	F	2	8	126	0.771	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p15	18	F	3	8	38	1.035	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p17	20	F	2	8	33	1.124	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p18	21	F	3	6	14	1.082	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p12	21	F	2	8	15	0.865	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p20	23	F	1	5	14	1.271	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p11	22	F	3	7	126	0.806	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p05	19	M	2	7	109	0.92	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p34	28	M	2	5	33	1.405	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p04	19	M	2	5	109	0.84	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p31	18	F	1	7	126	0.634	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p06	22	F	6	8	71	1.068	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p27	29	M	2	9	120	0.935	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp1	p07	24	F	3	6	71	0.837	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	2	6	4.07	3.503
exp3	p17	27	M	1	6	73	1.9	qun2	Qyn2	q	623	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	2	6	4.07	3.503
exp3	p29	30	F	2	7	29	1.173	qun2	Qyn2	tun2	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp3	p01	25	F	3	7	59	0.847	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	2	6	4.07	3.503
exp3	p02	24	F	1	7	101	0.829	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	2	6	4.07	3.503
exp3	p03	34	M	2	7	46	0.915	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	2	6	4.07	3.503
exp3	p04	28	F	2	7	5	0.977	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp3	p05	28	F	3	6	108	1.039	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	2	6	4.07	3.503
exp3	p06	27	M	2	6	18	1.022	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp3	p07	26	M	1	6	109	1.07	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	2	6	4.07	3.503
exp3	p08	24	F	1	6	101	0.695	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	2	6	4.07	3.503
exp3	p09	25	F	1	7	6	0.721	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp3	p10	21	F	2	7	12	0.849	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp3	p11	33	M	1	5	23	0.847	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp3	p12	28	F	2	6	101	0.585	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	2	6	4.07	3.503
exp3	p13	28	M	1	6	82	0.77	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	2	6	4.07	3.503
exp3	p14	28	F	2	7	41	0.953	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	2	6	4.07	3.503
exp3	p15	24	F	3	7	144	0.744	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	2	6	4.07	3.503
exp3	p16	29	F	2	6	90	0.761	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	2	6	4.07	3.503
exp3	p18	25	F	3	7	101	1.062	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	2	6	4.07	3.503
exp3	p19	27	F	2	7	114	0.967	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	2	6	4.07	3.503
exp3	p20	26	F	2	7	84	1.731	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	2	6	4.07	3.503
exp3	p21	26	F	2	7	95	0.811	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	2	6	4.07	3.503
exp3	p22	26	M	1	7	29	1.747	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp3	p23	23	F	3	7	82	0.977	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	2	6	4.07	3.503
exp3	p24	23	F	1	7	41	0.945	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	2	6	4.07	3.503
exp3	p25	19	M	2	9	72	0.835	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	2	6	4.07	3.503
exp3	p26	19	F	2	7	126	1.177	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	2	6	4.07	3.503
exp3	p27	20	F	3	7	73	1.97	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	2	6	4.07	3.503
exp3	p30	23	F	2	7	6	0.995	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp3	p31	38	F	1	8	48	1.222	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	2	6	4.07	3.503
exp3	p32	19	F	1	7	131	0.798	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	2	6	4.07	3.503
exp3	p33	19	F	2	8	65	0.891	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	2	6	4.07	3.503
exp3	p34	27	F	2	7	10	0.809	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp3	p35	32	F	3	8	5	0.836	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp3	p36	24	M	3	7	144	0.645	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	2	6	4.07	3.503
exp2	p20	23	M	2	7	81	0.959	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99807	2	6	4.07	3.503
exp2	p23	23	F	3	8	136	0.834	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99717	2	6	4.07	3.503
exp2	p39	22	M	2	8	24	1.106	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp2	p43	26	M	2	7	65	0.902	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99754	2	6	4.07	3.503
exp2	p25	23	M	2	6	25	1.064	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp2	p47	23	F	1	7	149	1.22	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99696	2	6	4.07	3.503
exp2	p11	25	M	3	8	119	0.915	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99772	2	6	4.07	3.503
exp2	p19	26	F	3	8	20	0.878	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp2	p01	19	M	2	7	70	0.878	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99789	2	6	4.07	3.503
exp2	p42	20	F	1	7	65	0.919	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99804	2	6	4.07	3.503
exp2	p06	21	F	3	8	119	1.11	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99678	2	6	4.07	3.503
exp2	p37	20	F	3	8	24	1.071	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp2	p24	21	M	2	6	136	1.194	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99713	2	6	4.07	3.503
exp2	p29	20	M	4	6	48	0.781	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99749	2	6	4.07	3.503
exp2	p30	23	F	2	8	48	0.853	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99666	2	6	4.07	3.503
exp2	p21	21	F	3	5	136	0.994	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99687	2	6	4.07	3.503
exp2	p45	23	F	2	7	149	0.852	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.9974	2	6	4.07	3.503
exp2	p12	26	M	2	6	81	0.852	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99796	2	6	4.07	3.503
exp2	p07	26	F	3	7	119	1.238	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.9979	2	6	4.07	3.503
exp2	p18	19	F	2	6	20	1.143	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp2	p03	28	F	1	7	70	1.2	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99815	2	6	4.07	3.503
exp2	p08	19	M	3	7	119	0.9	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99803	2	6	4.07	3.503
exp2	p13	28	M	2	6	81	0.891	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99816	2	6	4.07	3.503
exp2	p44	23	F	2	8	65	0.93	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99746	2	6	4.07	3.503
exp2	p31	38	F	2	6	43	0.756	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp2	p35	23	F	2	6	48	1.005	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99813	2	6	4.07	3.503
exp2	p33	26	F	1	6	43	0.936	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp2	p40	22	F	2	7	24	0.95	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp2	p17	23	M	3	5	20	0.939	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp2	p27	23	F	1	8	25	0.976	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp2	p02	26	M	3	8	70	0.939	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99804	2	6	4.07	3.503
exp2	p38	24	F	1	6	24	1.029	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp2	p28	23	F	1	8	25	0.958	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp2	p10	28	M	2	7	81	0.976	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99781	2	6	4.07	3.503
exp2	p32	26	F	2	5	43	0.783	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp2	p22	22	F	2	7	136	1.127	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.9971	2	6	4.07	3.503
exp2	p14	38	M	2	5	81	0.947	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99808	2	6	4.07	3.503
exp2	p34	26	M	2	6	43	1.09	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp2	p16	20	F	3	7	20	1.044	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp2	p05	23	F	3	7	70	0.849	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99812	2	6	4.07	3.503
exp2	p04	24	F	1	5	70	0.8	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99793	2	6	4.07	3.503
exp2	p15	23	F	1	7	20	1.101	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp2	p46	29	F	2	7	149	0.915	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99761	2	6	4.07	3.503
exp2	p41	26	F	1	6	65	1.138	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99794	2	6	4.07	3.503
exp2	p26	24	F	1	7	25	1.046	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	2	6	4.07	3.503
exp2	p09	19	M	2	7	119	0.839	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99736	2	6	4.07	3.503
exp2	p36	31	M	2	8	48	1.024	qun2	Qyn2	0	623	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99811	2	6	4.07	3.503
exp1	p30	35	M	3	6	70	0.966	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p07	24	F	3	6	70	0.949	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p27	29	M	2	9	51	1.322	shi1 qu4	S11Qy4	false start	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p32	24	F	3	6	11	0.97	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p12	21	F	2	8	66	0.799	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p11	22	F	3	7	81	0.934	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p19	20	M	2	6	117	0.946	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p26	20	M	3	5	97	0.67	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p21	22	F	1	8	117	0.839	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p29	20	F	3	8	121	0.935	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p24	19	M	1	7	97	0.866	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p10	20	F	2	8	81	0.958	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p14	24	F	2	6	92	0.435	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p03	25	F	2	9	97	0.813	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p04	19	M	2	5	121	0.882	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p25	23	M	2	8	91	0.859	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p20	23	F	1	5	3	1.469	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p09	24	F	1	5	11	0.822	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p17	20	F	2	8	29	1.162	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p15	18	F	3	8	92	1.091	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p13	19	F	1	8	66	1.082	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p31	18	F	1	7	81	0.846	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p34	28	M	2	5	29	0.987	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p23	19	M	3	6	91	0.991	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p28	21	M	2	8	51	0.893	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p06	22	F	6	8	70	0.919	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p33	20	F	2	1	66	1.059	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p05	19	M	2	7	121	0.926	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p16	19	F	1	8	29	0.987	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p01	27	F	2	6	97	1	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p02	19	M	2	7	97	0.903	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p08	23	F	2	7	11	0.977	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp1	p18	21	F	3	6	3	1.061	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	NA	NA	1	4	1.736	3.8
exp3	p18	25	F	3	7	109	0	shi1 qu4	S11Qy4	miss	795	sy2	seg4	4-Segment	Disyllable	CV CV	b4	NA	1	4	1.736	3.8
exp3	p01	25	F	3	7	96	0.933	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b3	NA	1	4	1.736	3.8
exp3	p02	24	F	1	7	112	0.987	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b4	NA	1	4	1.736	3.8
exp3	p03	34	M	2	7	135	1.348	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b4	NA	1	4	1.736	3.8
exp3	p04	28	F	2	7	110	1.048	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b4	NA	1	4	1.736	3.8
exp3	p05	28	F	3	6	133	1.091	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b4	NA	1	4	1.736	3.8
exp3	p06	27	M	2	6	94	1.238	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b3	NA	1	4	1.736	3.8
exp3	p07	26	M	1	6	85	1.265	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b3	NA	1	4	1.736	3.8
exp3	p08	24	F	1	6	1	1.022	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	1.736	3.8
exp3	p09	25	F	1	7	91	0.749	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b3	NA	1	4	1.736	3.8
exp3	p10	21	F	2	7	143	0.95	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b4	NA	1	4	1.736	3.8
exp3	p11	33	M	1	5	96	0.907	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b3	NA	1	4	1.736	3.8
exp3	p12	28	F	2	6	4	0.814	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	1.736	3.8
exp3	p13	28	M	1	6	27	0.902	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	1.736	3.8
exp3	p14	28	F	2	7	110	1.155	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b4	NA	1	4	1.736	3.8
exp3	p15	24	F	3	7	97	0.978	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b3	NA	1	4	1.736	3.8
exp3	p16	29	F	2	6	130	0.883	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b4	NA	1	4	1.736	3.8
exp3	p17	27	M	1	6	121	0.843	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b4	NA	1	4	1.736	3.8
exp3	p19	27	F	2	7	19	1.121	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	1.736	3.8
exp3	p20	26	F	2	7	35	1.162	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	1.736	3.8
exp3	p21	26	F	2	7	60	1.086	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b2	NA	1	4	1.736	3.8
exp3	p22	26	M	1	7	40	1.145	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b2	NA	1	4	1.736	3.8
exp3	p23	23	F	3	7	63	0.956	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b2	NA	1	4	1.736	3.8
exp3	p24	23	F	1	7	2	1.139	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	1.736	3.8
exp3	p25	19	M	2	9	133	0.87	shi1 qu4	S11Qy4	0	795	sy2	seg4	4-Segment	Disyllable	CV CV	b4	NA	1	4	1.736	3.8
